Provinsi,Tanggal,Running Sum of divaksin1 (ribu)
Aceh,1/15/2021,0.035
Aceh,1/17/2021,0.036
Aceh,1/18/2021,0.049
Aceh,1/19/2021,0.065
Aceh,1/20/2021,0.101
Aceh,1/21/2021,0.143
Aceh,1/22/2021,0.247
Aceh,1/23/2021,0.256
Aceh,1/24/2021,0.257
Aceh,1/25/2021,0.33
Aceh,1/26/2021,0.424
Aceh,1/27/2021,0.548
Aceh,1/28/2021,0.676
Aceh,1/29/2021,0.73
Aceh,1/30/2021,0.752
Aceh,1/31/2021,0.752
Aceh,2/1/2021,0.846
Aceh,2/2/2021,0.907
Aceh,2/3/2021,0.979
Aceh,2/4/2021,1.05
Aceh,2/5/2021,1.1
Aceh,2/6/2021,1.36
Aceh,2/7/2021,1.639
Aceh,2/8/2021,2.209
Aceh,2/9/2021,3.062
Aceh,2/10/2021,9.944
Aceh,2/11/2021,18.793
Aceh,2/12/2021,21.629
Aceh,2/13/2021,25.849
Aceh,2/14/2021,27.093
Aceh,2/15/2021,34.302
Aceh,2/16/2021,37.121
Aceh,2/17/2021,39.113
Aceh,2/18/2021,40.879
Aceh,2/19/2021,42.524
Aceh,2/20/2021,42.873
Aceh,2/21/2021,42.902
Aceh,2/22/2021,43.667
Aceh,2/23/2021,44.216
Aceh,2/24/2021,44.727
Aceh,2/25/2021,45.328
Aceh,2/26/2021,45.81
Aceh,2/27/2021,45.919
Aceh,2/28/2021,45.932
Aceh,3/1/2021,47.102
Aceh,3/2/2021,48.489
Aceh,3/3/2021,49.39
Aceh,3/4/2021,49.928
Aceh,3/5/2021,50.315
Aceh,3/6/2021,50.358
Aceh,3/7/2021,50.366
Aceh,3/8/2021,51.697
Aceh,3/9/2021,53.719
Aceh,3/10/2021,56.677
Aceh,3/11/2021,56.898
Aceh,3/12/2021,58.829
Aceh,3/13/2021,58.936
Aceh,3/14/2021,58.96
Aceh,3/15/2021,61.879
Aceh,3/16/2021,64.979
Aceh,3/17/2021,67.527
Aceh,3/18/2021,70.363
Aceh,3/19/2021,72.115
Aceh,3/20/2021,72.165
Aceh,3/21/2021,72.17
Aceh,3/22/2021,75.581
Aceh,3/23/2021,79.147
Aceh,3/24/2021,82.08
Aceh,3/25/2021,85.715
Aceh,3/26/2021,87.274
Aceh,3/27/2021,87.446
Aceh,3/28/2021,87.449
Aceh,3/29/2021,89.982
Aceh,3/30/2021,94.385
Aceh,3/31/2021,96.356
Aceh,4/1/2021,98.111
Aceh,4/2/2021,98.155
Aceh,4/3/2021,98.361
Aceh,4/4/2021,98.428
Aceh,4/5/2021,100.08
Aceh,4/6/2021,101.703
Aceh,4/7/2021,102.751
Aceh,4/8/2021,104.146
Aceh,4/9/2021,105.696
Aceh,4/10/2021,105.954
Aceh,4/11/2021,105.958
Aceh,4/12/2021,106.641
Aceh,4/13/2021,106.837
Aceh,4/14/2021,107.202
Aceh,4/15/2021,107.702
Aceh,4/16/2021,107.972
Aceh,4/17/2021,108.026
Aceh,4/18/2021,108.027
Aceh,4/19/2021,108.764
Aceh,4/20/2021,109.947
Aceh,4/21/2021,110.835
Aceh,4/22/2021,111.605
Aceh,4/23/2021,111.924
Aceh,4/24/2021,112.006
Aceh,4/25/2021,112.017
Bali,1/13/2021,0
Bali,1/14/2021,0.291
Bali,1/15/2021,0.661
Bali,1/16/2021,0.88
Bali,1/17/2021,0.889
Bali,1/18/2021,1.305
Bali,1/19/2021,1.868
Bali,1/20/2021,2.443
Bali,1/21/2021,3.114
Bali,1/22/2021,4.25
Bali,1/23/2021,4.994
Bali,1/24/2021,5.228
Bali,1/25/2021,6.318
Bali,1/26/2021,7.797
Bali,1/27/2021,10.607
Bali,1/28/2021,14.095
Bali,1/29/2021,17.624
Bali,1/30/2021,18.293
Bali,1/31/2021,18.692
Bali,2/1/2021,22.02
Bali,2/2/2021,25.24
Bali,2/3/2021,25.897
Bali,2/4/2021,28.592
Bali,2/5/2021,31.139
Bali,2/6/2021,32.158
Bali,2/7/2021,32.505
Bali,2/8/2021,33.301
Bali,2/9/2021,33.951
Bali,2/10/2021,34.439
Bali,2/11/2021,35.014
Bali,2/12/2021,35.174
Bali,2/13/2021,35.518
Bali,2/14/2021,35.61
Bali,2/15/2021,36.153
Bali,2/16/2021,36.607
Bali,2/17/2021,36.94
Bali,2/18/2021,37.287
Bali,2/19/2021,37.521
Bali,2/20/2021,37.691
Bali,2/21/2021,37.695
Bali,2/22/2021,37.827
Bali,2/23/2021,38.135
Bali,2/24/2021,38.748
Bali,2/25/2021,39.667
Bali,2/26/2021,40.815
Bali,2/27/2021,42.322
Bali,2/28/2021,43.527
Bali,3/1/2021,46.848
Bali,3/2/2021,52.034
Bali,3/3/2021,58.049
Bali,3/4/2021,65.309
Bali,3/5/2021,72.276
Bali,3/6/2021,77.769
Bali,3/7/2021,78.311
Bali,3/8/2021,86.588
Bali,3/9/2021,95.384
Bali,3/10/2021,106.61
Bali,3/11/2021,108.036
Bali,3/12/2021,116.656
Bali,3/13/2021,116.851
Bali,3/14/2021,116.938
Bali,3/15/2021,117.133
Bali,3/16/2021,131.199
Bali,3/17/2021,141.395
Bali,3/18/2021,150.973
Bali,3/19/2021,161.053
Bali,3/20/2021,168.172
Bali,3/21/2021,170.005
Bali,3/22/2021,187.089
Bali,3/23/2021,208.346
Bali,3/24/2021,230.048
Bali,3/25/2021,258.002
Bali,3/26/2021,286.465
Bali,3/27/2021,312.731
Bali,3/28/2021,316.875
Bali,3/29/2021,340.939
Bali,3/30/2021,362.502
Bali,3/31/2021,381.581
Bali,4/1/2021,404.876
Bali,4/2/2021,412.287
Bali,4/3/2021,429.763
Bali,4/4/2021,436.316
Bali,4/5/2021,452.988
Bali,4/6/2021,471.252
Bali,4/7/2021,493.346
Bali,4/8/2021,516.52
Bali,4/9/2021,538.481
Bali,4/10/2021,558.016
Bali,4/11/2021,563.443
Bali,4/12/2021,576.421
Bali,4/13/2021,576.552
Bali,4/14/2021,576.567
Bali,4/15/2021,576.678
Bali,4/16/2021,589.799
Bali,4/17/2021,609.89
Bali,4/18/2021,612.774
Bali,4/19/2021,630.3
Bali,4/20/2021,653.549
Bali,4/21/2021,676.951
Bali,4/22/2021,696.958
Bali,4/23/2021,699.207
Bali,4/24/2021,699.209
Bali,4/25/2021,699.238
Bangka Belitung,1/13/2021,0
Bangka Belitung,1/14/2021,0.013
Bangka Belitung,1/15/2021,0.156
Bangka Belitung,1/16/2021,0.234
Bangka Belitung,1/17/2021,0.234
Bangka Belitung,1/18/2021,0.59
Bangka Belitung,1/19/2021,0.853
Bangka Belitung,1/20/2021,1.163
Bangka Belitung,1/21/2021,1.69
Bangka Belitung,1/22/2021,2.15
Bangka Belitung,1/23/2021,2.734
Bangka Belitung,1/24/2021,2.821
Bangka Belitung,1/25/2021,3.137
Bangka Belitung,1/26/2021,3.374
Bangka Belitung,1/27/2021,3.572
Bangka Belitung,1/28/2021,4.245
Bangka Belitung,1/29/2021,4.841
Bangka Belitung,1/30/2021,5.259
Bangka Belitung,1/31/2021,5.278
Bangka Belitung,2/1/2021,5.989
Bangka Belitung,2/2/2021,6.819
Bangka Belitung,2/3/2021,7.519
Bangka Belitung,2/4/2021,7.917
Bangka Belitung,2/5/2021,8.163
Bangka Belitung,2/6/2021,8.334
Bangka Belitung,2/7/2021,8.335
Bangka Belitung,2/8/2021,8.581
Bangka Belitung,2/9/2021,8.771
Bangka Belitung,2/10/2021,8.899
Bangka Belitung,2/11/2021,9.043
Bangka Belitung,2/12/2021,9.043
Bangka Belitung,2/13/2021,9.183
Bangka Belitung,2/14/2021,9.19
Bangka Belitung,2/15/2021,9.388
Bangka Belitung,2/16/2021,9.542
Bangka Belitung,2/17/2021,9.694
Bangka Belitung,2/18/2021,9.848
Bangka Belitung,2/19/2021,10.003
Bangka Belitung,2/20/2021,10.058
Bangka Belitung,2/22/2021,10.116
Bangka Belitung,2/23/2021,10.194
Bangka Belitung,2/24/2021,10.281
Bangka Belitung,2/25/2021,10.393
Bangka Belitung,2/26/2021,10.428
Bangka Belitung,2/27/2021,10.495
Bangka Belitung,2/28/2021,10.497
Bangka Belitung,3/1/2021,11.03
Bangka Belitung,3/2/2021,12.009
Bangka Belitung,3/3/2021,14.017
Bangka Belitung,3/4/2021,16.757
Bangka Belitung,3/5/2021,18.395
Bangka Belitung,3/6/2021,18.823
Bangka Belitung,3/7/2021,18.823
Bangka Belitung,3/8/2021,20.62
Bangka Belitung,3/9/2021,22.509
Bangka Belitung,3/10/2021,23.857
Bangka Belitung,3/11/2021,23.866
Bangka Belitung,3/12/2021,24.856
Bangka Belitung,3/13/2021,25.613
Bangka Belitung,3/15/2021,27.236
Bangka Belitung,3/16/2021,28.668
Bangka Belitung,3/17/2021,29.959
Bangka Belitung,3/18/2021,30.69
Bangka Belitung,3/19/2021,31.436
Bangka Belitung,3/20/2021,32.07
Bangka Belitung,3/21/2021,32.086
Bangka Belitung,3/22/2021,34.282
Bangka Belitung,3/23/2021,36.25
Bangka Belitung,3/24/2021,38.082
Bangka Belitung,3/25/2021,39.467
Bangka Belitung,3/26/2021,40.178
Bangka Belitung,3/27/2021,40.679
Bangka Belitung,3/29/2021,42.598
Bangka Belitung,3/30/2021,43.711
Bangka Belitung,3/31/2021,44.053
Bangka Belitung,4/1/2021,44.534
Bangka Belitung,4/2/2021,44.708
Bangka Belitung,4/3/2021,44.922
Bangka Belitung,4/5/2021,45.196
Bangka Belitung,4/6/2021,45.732
Bangka Belitung,4/7/2021,46.113
Bangka Belitung,4/8/2021,46.748
Bangka Belitung,4/9/2021,47.289
Bangka Belitung,4/10/2021,48.777
Bangka Belitung,4/12/2021,51.099
Bangka Belitung,4/13/2021,52.113
Bangka Belitung,4/14/2021,52.781
Bangka Belitung,4/15/2021,53.651
Bangka Belitung,4/16/2021,54.093
Bangka Belitung,4/17/2021,54.788
Bangka Belitung,4/19/2021,55.59
Bangka Belitung,4/20/2021,56.587
Bangka Belitung,4/21/2021,57.575
Bangka Belitung,4/22/2021,59.054
Bangka Belitung,4/23/2021,59.802
Bangka Belitung,4/24/2021,60.38
Banten,1/13/2021,0.003
Banten,1/14/2021,0.076
Banten,1/15/2021,0.361
Banten,1/16/2021,0.609
Banten,1/17/2021,0.615
Banten,1/18/2021,1.168
Banten,1/19/2021,1.68
Banten,1/20/2021,2.421
Banten,1/21/2021,3.142
Banten,1/22/2021,3.877
Banten,1/23/2021,4.265
Banten,1/24/2021,4.383
Banten,1/25/2021,7.144
Banten,1/26/2021,11.093
Banten,1/27/2021,14.933
Banten,1/28/2021,18.942
Banten,1/29/2021,22.553
Banten,1/30/2021,24.391
Banten,1/31/2021,24.537
Banten,2/1/2021,27.403
Banten,2/2/2021,29.146
Banten,2/3/2021,30.641
Banten,2/4/2021,31.927
Banten,2/5/2021,32.983
Banten,2/6/2021,33.657
Banten,2/7/2021,33.692
Banten,2/8/2021,34.611
Banten,2/9/2021,35.958
Banten,2/10/2021,38.265
Banten,2/11/2021,38.776
Banten,2/12/2021,38.878
Banten,2/13/2021,39.241
Banten,2/14/2021,39.248
Banten,2/15/2021,40.001
Banten,2/16/2021,40.511
Banten,2/17/2021,40.887
Banten,2/18/2021,41.394
Banten,2/19/2021,41.71
Banten,2/20/2021,41.802
Banten,2/21/2021,41.82
Banten,2/22/2021,42.113
Banten,2/23/2021,42.416
Banten,2/24/2021,44.358
Banten,2/25/2021,52.351
Banten,2/26/2021,61.298
Banten,2/27/2021,67.018
Banten,2/28/2021,67.022
Banten,3/1/2021,75.082
Banten,3/2/2021,84.61
Banten,3/3/2021,95.578
Banten,3/4/2021,107.346
Banten,3/5/2021,121.617
Banten,3/6/2021,125.317
Banten,3/7/2021,125.628
Banten,3/8/2021,133.342
Banten,3/9/2021,142.938
Banten,3/10/2021,155.55
Banten,3/11/2021,157.87
Banten,3/12/2021,164.696
Banten,3/13/2021,175.392
Banten,3/14/2021,181.644
Banten,3/15/2021,193.431
Banten,3/16/2021,201.857
Banten,3/17/2021,213.379
Banten,3/18/2021,219.755
Banten,3/19/2021,226.021
Banten,3/20/2021,229.967
Banten,3/21/2021,231.385
Banten,3/22/2021,237.971
Banten,3/23/2021,245.844
Banten,3/24/2021,255.013
Banten,3/25/2021,264.443
Banten,3/26/2021,272.083
Banten,3/27/2021,278.414
Banten,3/28/2021,279.428
Banten,3/29/2021,289.032
Banten,3/30/2021,304.444
Banten,3/31/2021,313.431
Banten,4/1/2021,322.648
Banten,4/2/2021,323.272
Banten,4/3/2021,326.243
Banten,4/4/2021,326.346
Banten,4/5/2021,333.141
Banten,4/6/2021,339.358
Banten,4/7/2021,345.195
Banten,4/8/2021,351.399
Banten,4/9/2021,360.291
Banten,4/10/2021,364.911
Banten,4/11/2021,365.262
Banten,4/12/2021,371.286
Banten,4/13/2021,372.64
Banten,4/14/2021,374.37
Banten,4/15/2021,376.114
Banten,4/16/2021,377.651
Banten,4/17/2021,378.693
Banten,4/18/2021,378.847
Banten,4/19/2021,381.629
Banten,4/20/2021,384.281
Banten,4/21/2021,387.184
Banten,4/22/2021,391.43
Banten,4/23/2021,393.861
Banten,4/24/2021,396.253
Banten,4/25/2021,396.727
Bengkulu,1/14/2021,0.056
Bengkulu,1/15/2021,0.112
Bengkulu,1/16/2021,0.117
Bengkulu,1/17/2021,0.119
Bengkulu,1/18/2021,0.33
Bengkulu,1/19/2021,0.542
Bengkulu,1/20/2021,0.79
Bengkulu,1/21/2021,1.119
Bengkulu,1/22/2021,1.183
Bengkulu,1/23/2021,1.184
Bengkulu,1/24/2021,1.198
Bengkulu,1/25/2021,1.568
Bengkulu,1/26/2021,1.915
Bengkulu,1/27/2021,2.263
Bengkulu,1/28/2021,2.689
Bengkulu,1/29/2021,2.756
Bengkulu,1/30/2021,2.779
Bengkulu,2/1/2021,3.447
Bengkulu,2/2/2021,3.857
Bengkulu,2/3/2021,4.861
Bengkulu,2/4/2021,6.136
Bengkulu,2/5/2021,7.107
Bengkulu,2/6/2021,7.891
Bengkulu,2/7/2021,7.943
Bengkulu,2/8/2021,8.401
Bengkulu,2/9/2021,8.681
Bengkulu,2/10/2021,8.944
Bengkulu,2/11/2021,9.482
Bengkulu,2/12/2021,9.482
Bengkulu,2/13/2021,9.523
Bengkulu,2/14/2021,9.532
Bengkulu,2/15/2021,9.897
Bengkulu,2/16/2021,10.157
Bengkulu,2/17/2021,10.529
Bengkulu,2/18/2021,10.965
Bengkulu,2/19/2021,11.17
Bengkulu,2/20/2021,11.316
Bengkulu,2/21/2021,11.325
Bengkulu,2/22/2021,11.8
Bengkulu,2/23/2021,12.084
Bengkulu,2/24/2021,12.373
Bengkulu,2/25/2021,12.686
Bengkulu,2/26/2021,12.739
Bengkulu,2/27/2021,12.794
Bengkulu,2/28/2021,12.794
Bengkulu,3/1/2021,12.947
Bengkulu,3/2/2021,13.241
Bengkulu,3/3/2021,13.554
Bengkulu,3/4/2021,14.07
Bengkulu,3/5/2021,14.905
Bengkulu,3/6/2021,15.125
Bengkulu,3/7/2021,15.126
Bengkulu,3/8/2021,15.832
Bengkulu,3/9/2021,17.217
Bengkulu,3/10/2021,18.653
Bengkulu,3/11/2021,19.698
Bengkulu,3/12/2021,20.223
Bengkulu,3/13/2021,20.4
Bengkulu,3/15/2021,21.456
Bengkulu,3/16/2021,22.617
Bengkulu,3/17/2021,23.444
Bengkulu,3/18/2021,24.517
Bengkulu,3/19/2021,25.182
Bengkulu,3/20/2021,25.355
Bengkulu,3/21/2021,25.355
Bengkulu,3/22/2021,26.604
Bengkulu,3/23/2021,27.793
Bengkulu,3/24/2021,28.703
Bengkulu,3/25/2021,29.523
Bengkulu,3/26/2021,30.18
Bengkulu,3/27/2021,30.545
Bengkulu,3/29/2021,32.565
Bengkulu,3/30/2021,34.021
Bengkulu,3/31/2021,34.919
Bengkulu,4/1/2021,35.418
Bengkulu,4/2/2021,35.419
Bengkulu,4/3/2021,35.582
Bengkulu,4/4/2021,35.582
Bengkulu,4/5/2021,36.3
Bengkulu,4/6/2021,37.27
Bengkulu,4/7/2021,38.435
Bengkulu,4/8/2021,39.755
Bengkulu,4/9/2021,40.164
Bengkulu,4/10/2021,40.332
Bengkulu,4/12/2021,41.49
Bengkulu,4/13/2021,41.907
Bengkulu,4/14/2021,42.511
Bengkulu,4/15/2021,43.105
Bengkulu,4/16/2021,43.329
Bengkulu,4/17/2021,43.399
Bengkulu,4/19/2021,44.121
Bengkulu,4/20/2021,44.82
Bengkulu,4/21/2021,45.573
Bengkulu,4/22/2021,46.7
Bengkulu,4/23/2021,47.019
Bengkulu,4/24/2021,47.189
Bengkulu,4/25/2021,47.189
Gorontalo,1/13/2021,0
Gorontalo,1/15/2021,0.054
Gorontalo,1/16/2021,0.055
Gorontalo,1/17/2021,0.057
Gorontalo,1/18/2021,0.088
Gorontalo,1/19/2021,0.323
Gorontalo,1/20/2021,0.541
Gorontalo,1/21/2021,0.859
Gorontalo,1/22/2021,1.106
Gorontalo,1/23/2021,1.295
Gorontalo,1/24/2021,1.296
Gorontalo,1/25/2021,1.469
Gorontalo,1/26/2021,1.692
Gorontalo,1/27/2021,1.818
Gorontalo,1/28/2021,2.101
Gorontalo,1/29/2021,2.265
Gorontalo,1/30/2021,2.389
Gorontalo,1/31/2021,2.402
Gorontalo,2/1/2021,2.541
Gorontalo,2/2/2021,2.624
Gorontalo,2/3/2021,2.752
Gorontalo,2/4/2021,3.429
Gorontalo,2/5/2021,4.093
Gorontalo,2/6/2021,4.4
Gorontalo,2/7/2021,4.402
Gorontalo,2/8/2021,4.938
Gorontalo,2/9/2021,5.187
Gorontalo,2/10/2021,5.38
Gorontalo,2/11/2021,5.506
Gorontalo,2/12/2021,5.512
Gorontalo,2/13/2021,5.522
Gorontalo,2/14/2021,5.522
Gorontalo,2/15/2021,5.705
Gorontalo,2/16/2021,5.868
Gorontalo,2/17/2021,6.024
Gorontalo,2/18/2021,6.358
Gorontalo,2/19/2021,6.602
Gorontalo,2/20/2021,6.656
